iteration,timestamp_utc,config_hash,config_path,best_model_hash,accepted,global_step,iter_time_s,iteration_time_s,replay_positions,replay_buffer_iterations,consecutive_rejections,best_model,eval_vs_best_wr,eval_vs_best_margin,eval_vs_mcts_wr,elo,applied_adaptive_games_anti_thrash_prev,applied_adaptive_games_avg_len_est,applied_adaptive_games_clamp_high,applied_adaptive_games_clamp_low,applied_adaptive_games_fill_mode,applied_adaptive_games_games_needed,applied_adaptive_games_games_this_iter,applied_adaptive_games_max_size,applied_adaptive_games_scheduled_games,applied_adaptive_games_scheduled_window_iters,applied_adaptive_games_target_pos_iter,applied_replay_max_size,applied_replay_newest_fraction,applied_replay_recency_window,applied_replay_window_iterations,applied_selfplay_cpuct,applied_selfplay_dirichlet_alpha,applied_selfplay_dynamic_score_utility_weight,applied_selfplay_games,applied_selfplay_noise_weight,applied_selfplay_parallel_leaves,applied_selfplay_policy_target_mode,applied_selfplay_q_value_weight,applied_selfplay_simulations,applied_selfplay_static_score_utility_weight,applied_selfplay_temperature,applied_training_amp_dtype,applied_training_batch_size,applied_training_lr,applied_training_q_value_weight,eval_vs_previous_best_avg_game_length,eval_vs_previous_best_avg_loss_margin,eval_vs_previous_best_avg_model_score_margin,eval_vs_previous_best_avg_score_diff,eval_vs_previous_best_avg_win_margin,eval_vs_previous_best_baseline_wins,eval_vs_previous_best_model_wins,eval_vs_previous_best_ties,eval_vs_previous_best_total_games,eval_vs_previous_best_win_rate,selfplay_avg_final_empty_components_abs_diff,selfplay_avg_final_empty_components_mean,selfplay_avg_final_empty_components_mean_vs_packer,selfplay_avg_final_empty_squares_abs_diff,selfplay_avg_final_empty_squares_mean,selfplay_avg_final_isolated_1x1_holes_abs_diff,selfplay_avg_final_isolated_1x1_holes_mean,selfplay_avg_final_isolated_1x1_holes_mean_vs_packer,selfplay_avg_game_length,selfplay_avg_num_legal,selfplay_avg_packing_ordering_enabled,selfplay_avg_packing_score_top1,selfplay_avg_policy_entropy,selfplay_avg_redundancy,selfplay_avg_root_expanded_count,selfplay_avg_root_expanded_ratio,selfplay_avg_root_legal_count,selfplay_avg_root_q,selfplay_avg_top1_prob,selfplay_frac_games_vs_packer,selfplay_games_per_minute,selfplay_generation_time,selfplay_nn_vs_packer_winrate,selfplay_num_games,selfplay_num_positions,selfplay_p0_wins,selfplay_p1_wins,selfplay_p50_final_empty_components_mean,selfplay_p50_final_empty_squares_mean,selfplay_p50_final_isolated_1x1_holes_mean,selfplay_p90_final_empty_components_mean,selfplay_p90_final_empty_squares_mean,selfplay_p90_final_isolated_1x1_holes_mean,selfplay_p90_root_expanded_ratio,selfplay_p90_root_legal_count,selfplay_selfplay_avg_final_empty_components_abs_diff,selfplay_selfplay_avg_final_empty_components_mean,selfplay_selfplay_avg_final_empty_components_mean_vs_packer,selfplay_selfplay_avg_final_empty_squares_abs_diff,selfplay_selfplay_avg_final_empty_squares_mean,selfplay_selfplay_avg_final_isolated_1x1_holes_abs_diff,selfplay_selfplay_avg_final_isolated_1x1_holes_mean,selfplay_selfplay_avg_final_isolated_1x1_holes_mean_vs_packer,selfplay_selfplay_avg_packing_ordering_enabled,selfplay_selfplay_avg_packing_score_top1,selfplay_selfplay_avg_root_expanded_count,selfplay_selfplay_avg_root_expanded_ratio,selfplay_selfplay_avg_root_legal_count,selfplay_selfplay_frac_games_vs_packer,selfplay_selfplay_nn_vs_packer_winrate,selfplay_selfplay_p50_final_empty_components_mean,selfplay_selfplay_p50_final_empty_squares_mean,selfplay_selfplay_p50_final_isolated_1x1_holes_mean,selfplay_selfplay_p90_final_empty_components_mean,selfplay_selfplay_p90_final_empty_squares_mean,selfplay_selfplay_p90_final_isolated_1x1_holes_mean,selfplay_selfplay_p90_root_expanded_ratio,selfplay_selfplay_p90_root_legal_count,selfplay_unique_positions,train_approx_identity_check,train_ce_minus_policy_entropy,train_grad_norm,train_kl_divergence,train_ownership_accuracy,train_ownership_accuracy_all_filled_baseline,train_ownership_balanced_accuracy,train_ownership_empty_precision,train_ownership_empty_recall,train_ownership_filled_fraction_mean,train_ownership_loss,train_ownership_mae_empty_count,train_policy_accuracy,train_policy_cross_entropy,train_policy_entropy,train_policy_loss,train_policy_top5_accuracy,train_score_loss,train_step_skip_rate,train_target_entropy,train_total_loss,train_value_loss,train_value_mse
157,2026-03-14T22:41:00.090595Z,a1fb3824cbc4,configs/config_best.yaml,1264bc00edf22b13,True,48332,1977.4,1977.3599410057068,300203,10,0,runs\patchwork_production\committed\iter_157\iteration_157.pt,0.0,0.0,,,699,43.0081,926,693,False,698,698,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,698,0.22,56,visits,0.35,224,0.0,0.8,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.6146131805157595,6.195558739255015,0.0,4.9312320916905446,13.050143266475645,2.3925501432664755,3.815186246418338,0.0,43.097421203438394,201.50435931761365,1.0,0.0,2.1608595142426408,0.14312286362692583,106.92094940495977,0.8134412719041225,202.0144272322319,-0.015494376957930938,0.46620234551797857,0.0,24.85127358675178,1685.2255017757416,0.0,698,30082,411,287,6.0,12.5,3.5,8.0,18.5,6.0,1.0,542.0,2.6146131805157595,6.195558739255015,0.0,4.9312320916905446,13.050143266475645,2.3925501432664755,3.815186246418338,0.0,1.0,0.0,106.92094940495977,0.8134412719041225,202.0144272322319,0.0,0.0,6.0,12.5,3.5,8.0,18.5,6.0,1.0,542.0,25689,1.0424616922774828e-07,-0.002492150553950557,0.42652223623461194,0.48522480141233515,0.8677487838047522,0.8376765104355635,0.6334675975135606,0.7388407035072287,0.28656671120377053,0.8376765104355635,0.2900915851747548,17.27275199183711,0.6433251208729214,2.6083222689451997,2.61081441949915,2.6083222689451997,0.8948218783846609,3.339422274518896,0.0,2.1230974660979376,3.1280497361112523,0.14227149369264092,0.14227149369264092
158,2026-03-14T23:14:28.405756Z,a1fb3824cbc4,configs/config_best.yaml,c3f17389842c4212,True,48872,2004.7,2004.738399028778,300381,10,0,runs\patchwork_production\committed\iter_158\iteration_158.pt,0.0,0.0,,,698,43.0429,926,693,False,697,697,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,697,0.22,56,visits,0.35,224,0.0,0.8,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.60545193687231,6.397417503586801,0.0,4.8794835007173605,13.758249641319942,2.3845050215208032,3.9239598278335723,0.0,43.3299856527977,203.01294665576083,1.0,0.0,2.144088196324388,0.15058899183810867,107.9314923346909,0.8120231875097226,204.13430018873547,-0.012436049785014948,0.47082645338389545,0.0,24.34380944013459,1717.890542268753,0.0,697,30201,358,339,6.5,12.5,4.0,8.5,19.69999999999999,6.0,1.0,546.0,2.60545193687231,6.397417503586801,0.0,4.8794835007173605,13.758249641319942,2.3845050215208032,3.9239598278335723,0.0,1.0,0.0,107.9314923346909,0.8120231875097226,204.13430018873547,0.0,0.0,6.5,12.5,4.0,8.5,19.69999999999999,6.0,1.0,546.0,25542,1.0427916263493157e-07,-0.002462348231562862,0.42129422095086844,0.4834673565295008,0.866940900573024,0.836624233369474,0.6340087815702508,0.737621206347314,0.2880251664391339,0.836624233369474,0.2911648984308596,17.3276625668561,0.6441170087567083,2.604295268765202,2.6067576169967652,2.604295268765202,0.895710571606954,3.3413379104049117,0.0,2.120827907103079,3.1243090121834367,0.1422052134656244,0.1422052134656244
159,2026-03-14T23:47:33.465633Z,a1fb3824cbc4,configs/config_best.yaml,cdeded5c6d782707,True,49412,1981.7,1981.7402849197388,300369,10,0,runs\patchwork_production\committed\iter_159\iteration_159.pt,0.0,0.0,,,697,43.1677,926,693,False,695,695,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,695,0.22,56,visits,0.35,224,0.0,0.8,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.5079136690647483,6.242446043165468,0.0,5.005755395683453,13.597841726618705,2.256115107913669,3.7697841726618706,0.0,43.27194244604316,201.96480860423043,1.0,0.0,2.166768696340965,0.14652333498441528,107.88195783733457,0.8134913488560264,202.6505619471969,-0.013670518805214547,0.4651817498533605,0.0,24.62668190722137,1693.285362482071,0.0,695,30074,380,315,6.0,13.0,4.0,8.0,19.30000000000001,5.5,1.0,541.0,2.5079136690647483,6.242446043165468,0.0,5.005755395683453,13.597841726618705,2.256115107913669,3.7697841726618706,0.0,1.0,0.0,107.88195783733457,0.8134913488560264,202.6505619471969,0.0,0.0,6.0,13.0,4.0,8.0,19.30000000000001,5.5,1.0,541.0,25566,1.0428845384964275e-07,-0.0022879521052042644,0.41562498349834376,0.48396978781179145,0.8665048248238034,0.8360609881303929,0.6345723204817325,0.7361501569442064,0.28949693026094864,0.8360609881303929,0.29152298994638304,17.334688183113382,0.6444255089318311,2.6047892967859907,2.6070772488911946,2.6047892967859907,0.8948742170024802,3.3372357995421797,0.0,2.1208195189634957,3.1230076480794837,0.14076632585514476,0.14076632585514476
160,2026-03-15T00:20:55.327314Z,a1fb3824cbc4,configs/config_best.yaml,992013c0203c472c,True,49952,1998.5,1998.459849357605,300366,10,0,runs\patchwork_production\committed\iter_160\iteration_160.pt,0.0,0.0,,,695,43.2331,926,693,False,694,694,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,694,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.494236311239193,6.228386167146974,0.0,4.979827089337176,13.32564841498559,2.3371757925072045,3.8011527377521612,0.0,43.3342939481268,201.64959414918206,1.0,0.0,2.149828755591814,0.14599275524713246,106.88451818846845,0.8130415282352297,202.56287823369024,-0.01449430523004817,0.4690662183519115,0.0,24.35782928777937,1709.5119400024414,0.0,694,30074,359,335,6.0,12.5,3.5,8.5,19.0,6.0,1.0,547.0,2.494236311239193,6.228386167146974,0.0,4.979827089337176,13.32564841498559,2.3371757925072045,3.8011527377521612,0.0,1.0,0.0,106.88451818846845,0.8130415282352297,202.56287823369024,0.0,0.0,6.0,12.5,3.5,8.5,19.0,6.0,1.0,547.0,25593,1.0375695856728944e-07,-0.002898048030005561,0.428998190274945,0.4835798320394975,0.865995333481718,0.8352732919984394,0.6349570476108566,0.7365500483171389,0.2904036561279032,0.8352732919984394,0.2923865110233978,17.40641084600378,0.6435022424768518,2.6047477806055985,2.6076458286356043,2.6047477806055985,0.8949405978123347,3.3381533834669326,0.0,2.1211679451995424,3.123610061627847,0.1411889677108438,0.1411889677108438
161,2026-03-15T00:54:02.889586Z,a1fb3824cbc4,configs/config_best.yaml,9a6d8482ea302c1f,True,50492,1984.2,1984.1888897418976,300247,10,0,runs\patchwork_production\committed\iter_161\iteration_161.pt,0.0,0.0,,,694,43.3121,926,693,False,693,693,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,693,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.658008658008658,6.187590187590188,0.0,4.884559884559884,13.02958152958153,2.4444444444444446,3.7965367965367967,0.0,43.25541125541125,202.41996917632673,1.0,0.0,2.1395438965993128,0.14562829523497794,107.60515078729651,0.8127366320984787,203.09140645850013,-0.013711015057092123,0.4718910679571729,0.0,24.536967307653605,1694.585947751999,0.0,693,29976,389,304,6.0,12.0,3.5,8.0,18.0,5.5,1.0,546.0,2.658008658008658,6.187590187590188,0.0,4.884559884559884,13.02958152958153,2.4444444444444446,3.7965367965367967,0.0,1.0,0.0,107.60515078729651,0.8127366320984787,203.09140645850013,0.0,0.0,6.0,12.0,3.5,8.0,18.0,5.5,1.0,546.0,25521,1.0424251753809805e-07,-0.0025055708708586516,0.4316290759378009,0.484750516988613,0.8660795464559837,0.8356094418852418,0.6341246816788437,0.7365797079466461,0.288551443105889,0.8356094418852418,0.29224403141825284,17.421242572643138,0.6443082788476238,2.6044083957318906,2.6069139666027494,2.6044083957318906,0.8948080491136622,3.338965860561088,0.0,2.1196578880151113,3.122758722305298,0.1406171288755205,0.1406171288755205
162,2026-03-15T01:27:16.468177Z,a1fb3824cbc4,configs/config_best.yaml,18b0b5a95e64bc4f,True,51032,1990.2,1990.2199110984802,300392,10,0,runs\patchwork_production\committed\iter_162\iteration_162.pt,0.0,0.0,,,693,43.2872,926,693,False,694,694,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,694,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.5763688760806915,6.29106628242075,0.0,4.926512968299712,13.319164265129682,2.381844380403458,3.8537463976945245,0.0,43.4207492795389,202.8874944588837,1.0,0.0,2.149394286202058,0.14898068819802873,107.89686068892281,0.8129010195814982,203.64823787084356,-0.014945309186013521,0.4694157663199539,0.0,24.460311958457588,1702.349506855011,0.0,694,30134,375,319,6.0,12.5,3.5,8.5,19.0,6.0,1.0,543.0,2.5763688760806915,6.29106628242075,0.0,4.926512968299712,13.319164265129682,2.381844380403458,3.8537463976945245,0.0,1.0,0.0,107.89686068892281,0.8129010195814982,203.64823787084356,0.0,0.0,6.0,12.5,3.5,8.5,19.0,6.0,1.0,543.0,25556,1.0407451552415144e-07,-0.0028898486384639033,0.4227400556758598,0.48594175963490094,0.8659373154242833,0.8355644812186559,0.6340095718644547,0.7355157103354282,0.28843205587091447,0.8355644812186559,0.2924043673608038,17.41889531524093,0.6444640182786519,2.6038018902142843,2.6066917388527484,2.6038018902142843,0.8939815877764313,3.337178184809508,0.0,2.1178601278199087,3.123057637391267,0.14167726925677723,0.14167726925677723
163,2026-03-15T02:00:17.893372Z,a1fb3824cbc4,configs/config_best.yaml,13564f70631c1901,True,51572,1978.1,1978.113608598709,300567,10,0,runs\patchwork_production\committed\iter_163\iteration_163.pt,0.0,0.0,,,694,43.3368,926,693,False,693,693,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,693,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.608946608946609,6.190476190476191,0.0,4.987012987012987,13.643578643578644,2.406926406926407,3.746031746031746,0.0,43.36652236652237,201.02273824720555,1.0,0.0,2.1460028811306064,0.15072443599493895,107.21092736166106,0.8137555104217838,201.60246897148372,-0.014010178535334194,0.47045553227181297,0.0,24.489535999734233,1697.8680200576782,0.0,693,30053,404,289,6.0,12.5,3.5,8.0,19.5,6.0,1.0,536.0,2.608946608946609,6.190476190476191,0.0,4.987012987012987,13.643578643578644,2.406926406926407,3.746031746031746,0.0,1.0,0.0,107.21092736166106,0.8137555104217838,201.60246897148372,0.0,0.0,6.0,12.5,3.5,8.0,19.5,6.0,1.0,536.0,25430,1.0394106570341019e-07,-0.002607101422769052,0.48084925093032693,0.48397029836972555,0.8655555404998638,0.8350239329867892,0.6341881136807641,0.7356420327512616,0.288887084767995,0.8350239329867892,0.29289708303080664,17.471327149426497,0.6455017489415628,2.600104518731435,2.602711620154204,2.600104518731435,0.8943121085564296,3.3377999866450274,0.0,2.116134227425964,3.118230726542296,0.1404116346742268,0.1404116346742268
164,2026-03-15T02:33:32.069486Z,a1fb3824cbc4,configs/config_best.yaml,dfe7e5045e8262c1,True,52112,1990.8,1990.8282573223114,300766,10,0,runs\patchwork_production\committed\iter_164\iteration_164.pt,0.0,0.0,,,693,43.3476,926,693,False,693,693,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,693,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.655122655122655,6.220779220779221,0.0,4.611832611832612,13.167388167388168,2.3795093795093796,3.8333333333333335,0.0,43.466089466089464,200.63981857565292,1.0,0.0,2.13724074807513,0.14785012782525495,107.23301905583959,0.8154004482955534,201.62758116990904,-0.016516456916807663,0.4728930146192913,0.0,24.440620251262022,1701.2661533355713,0.0,693,30122,356,337,6.0,12.0,4.0,8.0,19.0,5.900000000000034,1.0,543.0,2.655122655122655,6.220779220779221,0.0,4.611832611832612,13.167388167388168,2.3795093795093796,3.8333333333333335,0.0,1.0,0.0,107.23301905583959,0.8154004482955534,201.62758116990904,0.0,0.0,6.0,12.0,4.0,8.0,19.0,5.900000000000034,1.0,543.0,25565,1.0386886936396843e-07,-0.0026505766091523345,0.41937465651167766,0.4839406015144454,0.8653506588052821,0.8347800741593043,0.6342410895009887,0.7353780279603452,0.2890733235009797,0.8347800741593043,0.29310954522203514,17.49838122615108,0.6461131110235496,2.600504597028096,2.6031551736372487,2.600504597028096,0.8949294280122828,3.3348062687449986,0.0,2.116564004730295,3.1195521888909514,0.14160054926243093,0.14160054926243093
165,2026-03-15T03:06:37.901113Z,a1fb3824cbc4,configs/config_best.yaml,f2809a35398f848d,True,52652,1982.5,1982.475170135498,300734,10,0,runs\patchwork_production\committed\iter_165\iteration_165.pt,0.0,0.0,,,693,43.4178,926,693,False,691,693,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,693,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.5873015873015874,6.235930735930736,0.0,4.743145743145743,13.53896103896104,2.466089466089466,3.7987012987012987,0.0,43.15728715728716,204.86386066727925,1.0,0.0,2.152618759921967,0.1477130590341816,108.24946502607997,0.8105785018458493,205.5145446034506,-0.012029161796614935,0.46943384168578656,0.0,24.430666268670144,1701.9593138694763,0.0,693,29908,371,322,6.0,12.5,3.5,8.0,19.400000000000034,6.0,1.0,547.0,2.5873015873015874,6.235930735930736,0.0,4.743145743145743,13.53896103896104,2.466089466089466,3.7987012987012987,0.0,1.0,0.0,108.24946502607997,0.8105785018458493,205.5145446034506,0.0,0.0,6.0,12.5,3.5,8.0,19.400000000000034,6.0,1.0,547.0,25402,1.038548059863455e-07,-0.003492562417630796,0.4550723037234059,0.48569801990632655,0.8646790536465468,0.8339997171251863,0.6345043646468775,0.7339311461205764,0.28993135382734714,0.8339997171251863,0.29407224920060904,17.54314970087122,0.6458101427113568,2.600993448716623,2.6044860111342536,2.600993448716623,0.8947793267391346,3.3369526306788124,0.0,2.1152954454775212,3.121744433597282,0.14294487522156152,0.14294487522156152
166,2026-03-15T03:39:44.209633Z,a1fb3824cbc4,configs/config_best.yaml,2f480c3b886db238,True,53192,1983.0,1983.0390408039093,300655,10,0,runs\patchwork_production\committed\iter_166\iteration_166.pt,0.0,0.0,,,693,43.33,926,693,False,693,693,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,693,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.6176046176046177,6.336219336219337,0.0,4.86002886002886,13.412698412698413,2.4545454545454546,3.91991341991342,0.0,43.334776334776336,199.7257940005474,1.0,0.0,2.1412377652411436,0.14722154327885653,106.87486264193666,0.8172171096692468,200.4412773467417,-0.012330619789905014,0.4703161483778352,0.0,24.516147592319086,1696.0250318050385,0.0,693,30031,368,325,6.5,12.5,4.0,8.5,19.5,6.0,1.0,538.0,2.6176046176046177,6.336219336219337,0.0,4.86002886002886,13.412698412698413,2.4545454545454546,3.91991341991342,0.0,1.0,0.0,106.87486264193666,0.8172171096692468,200.4412773467417,0.0,0.0,6.5,12.5,4.0,8.5,19.5,6.0,1.0,538.0,25530,1.0417384175369719e-07,-0.002709069075407805,0.41596606870492303,0.4854529023722366,0.8645121609723126,0.8336680232374757,0.6349540732320769,0.7338856882905809,0.2909610917345186,0.8336680232374757,0.2943768913547198,17.55831078423394,0.6474035990458948,2.5992035976162664,2.601912666691674,2.5992035976162664,0.8943861485631378,3.3338332622139544,0.0,2.1137506933123977,3.1187288253395646,0.14198536919774832,0.14198536919774832
167,2026-03-15T04:12:44.372107Z,a1fb3824cbc4,configs/config_best.yaml,ed51c148840f3fea,True,53732,1976.8,1976.8089187145233,300542,10,0,runs\patchwork_production\committed\iter_167\iteration_167.pt,0.0,0.0,,,693,43.3194,926,693,False,693,693,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,693,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.6623376623376624,6.273448773448774,0.0,4.797979797979798,13.5,2.479076479076479,3.8802308802308803,0.0,43.24531024531024,202.28188358760553,1.0,0.0,2.156075562273385,0.14804246621917094,108.16093296406287,0.812814333535557,203.08081684407222,-0.011366918519296828,0.46935043178746144,0.0,24.51997062390459,1695.760596036911,0.0,693,29969,379,314,6.0,12.5,4.0,8.0,19.0,6.0,1.0,539.0,2.6623376623376624,6.273448773448774,0.0,4.797979797979798,13.5,2.479076479076479,3.8802308802308803,0.0,1.0,0.0,108.16093296406287,0.812814333535557,203.08081684407222,0.0,0.0,6.0,12.5,4.0,8.0,19.0,6.0,1.0,539.0,25435,1.0398572427490123e-07,-0.0017749075536374692,0.4148805641465717,0.4858892128975303,0.8640807045830621,0.8330749552558969,0.6351608934796276,0.733801903982161,0.2915143892940416,0.8330749552558969,0.2950249839160177,17.60848567044293,0.6469713797171911,2.5982805018071775,2.600055409360815,2.5982805018071775,0.8942508340985686,3.334882024482445,0.0,2.1123912981262913,3.117397275235918,0.14137481685589862,0.14137481685589862
168,2026-03-15T04:46:04.345230Z,a1fb3824cbc4,configs/config_best.yaml,3d0ec413cafcf1ac,True,54272,1996.6,1996.6238400936127,300445,10,0,runs\patchwork_production\committed\iter_168\iteration_168.pt,0.0,0.0,,,693,43.2458,926,693,False,694,694,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,694,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.527377521613833,6.334293948126801,0.0,4.79971181556196,13.572766570605188,2.3213256484149856,3.8638328530259365,0.0,43.377521613832855,203.2876166225658,1.0,0.0,2.139222474461412,0.1502911653515541,108.59407387722561,0.8137028261100143,204.00680972628223,-0.014124280451298842,0.47218761248354624,0.0,24.388182521071677,1707.3843023777008,0.0,694,30104,367,327,6.5,12.5,3.5,8.5,19.0,6.0,1.0,547.0,2.527377521613833,6.334293948126801,0.0,4.79971181556196,13.572766570605188,2.3213256484149856,3.8638328530259365,0.0,1.0,0.0,108.59407387722561,0.8137028261100143,204.00680972628223,0.0,0.0,6.5,12.5,3.5,8.5,19.0,6.0,1.0,547.0,25475,1.037206255960899e-07,-0.0031711604860093856,0.4256457848129449,0.48596122573923184,0.8642537084994493,0.8333318170573976,0.634924555473527,0.7340677966626841,0.2909284056908116,0.8333318170573976,0.2947965815663338,17.60943116788511,0.6472363707092073,2.598445769592568,2.601616930078577,2.598445769592568,0.8942164734557823,3.336963821782006,0.0,2.1124845491515267,3.119224835766686,0.14286318490350686,0.14286318490350686
169,2026-03-15T05:19:14.567246Z,a1fb3824cbc4,configs/config_best.yaml,9cd0214bc1d53388,True,54812,1986.8,1986.7564809322357,300279,10,0,runs\patchwork_production\committed\iter_169\iteration_169.pt,0.0,0.0,,,694,43.3192,926,693,False,693,693,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,693,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.844155844155844,6.1940836940836945,0.0,4.842712842712842,13.464646464646465,2.5396825396825395,3.7734487734487736,0.0,43.15728715728716,199.7460949594679,1.0,0.0,2.1493018412609906,0.14484373614454624,107.54293165708172,0.8156305180530552,200.4519192189381,-0.014868694363791542,0.46905385702298547,0.0,24.453155642657666,1700.3940353393555,0.0,693,29908,344,349,6.0,12.5,4.0,8.0,19.0,5.5,1.0,536.0,2.844155844155844,6.1940836940836945,0.0,4.842712842712842,13.464646464646465,2.5396825396825395,3.7734487734487736,0.0,1.0,0.0,107.54293165708172,0.8156305180530552,200.4519192189381,0.0,0.0,6.0,12.5,4.0,8.0,19.0,5.5,1.0,536.0,25492,1.0363599453508296e-07,-0.003177822960747613,0.42916958199607,0.48570729284374803,0.8643432506808528,0.8334881863108388,0.635152259476912,0.7329491330367082,0.2915261879465403,0.8334881863108388,0.2946540962214823,17.563017534326626,0.6463048066254016,2.5966106344152378,2.5997884573759857,2.5966106344152378,0.8941046688291762,3.3341913572064152,0.0,2.1109033355006463,3.118232062569371,0.14400416649878026,0.14400416649878026
170,2026-03-15T05:52:29.295433Z,a1fb3824cbc4,configs/config_best.yaml,55f06f026c05abf9,True,55352,1991.3,1991.3453176021576,300260,10,0,runs\patchwork_production\committed\iter_170\iteration_170.pt,0.0,0.0,,,693,43.26,926,693,False,694,694,300000,771,10,30000,300000,0.25,0.0,10,1.52,0.08,0.12,694,0.22,56,visits,0.35,224,0.0,0.6,bfloat16,1024,0.0008,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.547550432276657,6.110951008645533,0.0,5.069164265129683,13.247838616714697,2.335734870317003,3.6952449567723344,0.0,43.30691642651297,201.08104003097148,1.0,0.0,2.1348034823265962,0.1476891029837288,107.57551156213609,0.8152514370654397,201.9425719514224,-0.010209065649010229,0.4733777510485201,0.0,24.47751707000327,1701.1529347896576,0.0,694,30055,368,326,6.0,12.5,3.5,8.0,18.0,5.5,1.0,542.0,2.547550432276657,6.110951008645533,0.0,5.069164265129683,13.247838616714697,2.335734870317003,3.6952449567723344,0.0,1.0,0.0,107.57551156213609,0.8152514370654397,201.9425719514224,0.0,0.0,6.0,12.5,3.5,8.0,18.0,5.5,1.0,542.0,25511,1.037452479282466e-07,-0.002270513110690647,0.4380727110085664,0.4861199569922906,0.8645099883830105,0.8336446551261125,0.6355232179704237,0.7324098790617419,0.292362203130842,0.8336446551261125,0.2942727935534937,17.510753144158258,0.6477048653143423,2.595764789316389,2.59803530242708,2.595764789316389,0.8935961755337538,3.336607112707915,0.0,2.109644842589343,3.1191127490114283,0.14554633471976827,0.14554633471976827
